timestamp,session_id,file_path,language,typing_speed_wpm,latency_variance_ms,pause_ratio,backspace_rate,idle_ratio,focus_switches,compile_success_rate,session_fragmentation,anxiety_score,risk_level,timestamp_batch,window_focused,keystrokes_total,compile_attempts
2026-04-07 11:51:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.07,5637.64,0.19,10.34,0.69,36,60.00,0.49,50,MODERATE,2026-04-07_1151,TRUE,290,0
2026-04-07 11:51:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,3.07,5637.64,0.19,10.34,1.00,36,60.00,0.48,50,MODERATE,2026-04-07_1151,TRUE,290,0
2026-04-07 11:52:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,2.73,8835.68,0.22,11.49,0.00,36,60.00,0.56,51,MODERATE,2026-04-07_1152,TRUE,296,0
2026-04-07 11:52:50,0112310431_113048,*mehedi2.c [ismail2],Unknown,2.85,8857.62,0.22,11.48,0.59,36,60.00,0.54,51,MODERATE,2026-04-07_1152,TRUE,305,0
2026-04-07 11:53:20,0112310431_113048,*mehedi2.c [ismail2],Unknown,2.85,8857.62,0.21,11.48,1.00,36,60.00,0.53,51,MODERATE,2026-04-07_1153,TRUE,305,0
2026-04-07 11:53:50,0112310431_113048,mehedi3.c [ismail2],Unknown,2.51,11269.66,0.25,11.50,0.20,47,60.00,0.61,52,MODERATE,2026-04-07_1153,TRUE,313,0
2026-04-07 11:54:20,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.42,11306.62,0.25,11.43,0.62,50,60.00,0.59,51,MODERATE,2026-04-07_1154,TRUE,315,0
2026-04-07 11:54:51,0112310431_113048,*0112330431.c,C/C++,2.21,12693.57,0.27,11.39,0.05,52,60.00,0.67,51,MODERATE,2026-04-07_1154,TRUE,316,0
2026-04-07 11:55:21,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.21,12693.57,0.27,11.39,1.00,57,60.00,0.65,51,MODERATE,2026-04-07_1155,TRUE,316,0
2026-04-07 11:55:51,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.21,12693.57,0.26,11.39,1.00,61,60.00,0.64,51,MODERATE,2026-04-07_1155,TRUE,316,0
2026-04-07 11:56:21,0112310431_113048,*mehedi2.c [ismail2],Unknown,1.97,15377.58,0.30,11.91,0.65,63,60.00,0.70,52,MODERATE,2026-04-07_1156,TRUE,319,0
2026-04-07 11:56:51,0112310431_113048,*0112330431.c,C/C++,1.88,15575.69,0.30,11.84,0.75,64,60.00,0.69,52,MODERATE,2026-04-07_1156,TRUE,321,0
2026-04-07 11:57:21,0112310431_113048,*0112330431.c,C/C++,1.81,15825.18,0.29,11.76,0.17,70,60.00,0.68,52,MODERATE,2026-04-07_1157,TRUE,323,0
2026-04-07 11:57:51,0112310431_113048,*mehedi2.c [ismail2],Unknown,1.74,15776.71,0.29,11.52,0.02,71,60.00,0.67,52,MODERATE,2026-04-07_1157,TRUE,330,0
2026-04-07 11:58:21,0112310431_113048,*mehedi2.c [ismail2],Unknown,1.67,15980.45,0.28,11.45,0.00,71,60.00,0.65,51,MODERATE,2026-04-07_1158,TRUE,332,0
2026-04-07 11:58:51,0112310431_113048,*mehedi3.c [ismail2],Unknown,1.66,15900.60,0.28,11.28,0.07,74,60.00,0.64,51,MODERATE,2026-04-07_1158,TRUE,337,0
2026-04-07 11:59:21,0112310431_113048,*mehedi3.c [ismail2],Unknown,1.71,16129.97,0.29,11.54,0.07,76,60.00,0.70,52,MODERATE,2026-04-07_1159,TRUE,338,0
2026-04-07 11:59:51,0112310431_113048,*mehedi2.c [ismail2],Unknown,1.70,15007.57,0.28,12.32,0.55,78,60.00,0.69,52,MODERATE,2026-04-07_1159,TRUE,341,0
2026-04-07 12:00:21,0112310431_113048,*0112330431.c,C/C++,1.62,15302.76,0.30,12.24,0.31,82,60.00,0.74,52,MODERATE,2026-04-07_1200,TRUE,343,0
2026-04-07 12:00:51,0112310431_113048,*0112330431.c,C/C++,1.56,15302.89,0.29,12.97,0.07,84,60.00,0.73,53,MODERATE,2026-04-07_1200,TRUE,347,0
2026-04-07 12:01:21,0112310431_113048,*0112330431.c,C/C++,1.52,15206.65,0.29,12.86,0.41,88,60.00,0.72,53,MODERATE,2026-04-07_1201,TRUE,350,0
2026-04-07 12:01:51,0112310431_113048,*mehedi3.c [ismail2],Unknown,1.46,15010.60,0.28,12.71,0.12,91,60.00,0.71,53,MODERATE,2026-04-07_1201,TRUE,354,0
2026-04-07 12:02:21,0112310431_113048,*0112330431.c,C/C++,1.44,13429.03,0.28,12.64,0.53,94,60.00,0.70,53,MODERATE,2026-04-07_1202,TRUE,356,0
2026-04-07 12:02:51,0112310431_113048,*mehedi3.c [ismail2],Unknown,1.41,13471.47,0.27,12.53,0.07,97,60.00,0.69,53,MODERATE,2026-04-07_1202,TRUE,359,0
2026-04-07 12:03:21,0112310431_113048,*0112330431.c,C/C++,1.41,13426.74,0.27,12.50,0.95,100,60.00,0.68,52,MODERATE,2026-04-07_1203,TRUE,360,0
2026-04-07 12:03:51,0112310431_113048,*0112330431.c,C/C++,1.35,13512.13,0.28,12.36,0.36,104,60.00,0.73,52,MODERATE,2026-04-07_1203,TRUE,364,0
2026-04-07 12:04:22,0112310431_113048,*0112330431.c,C/C++,1.34,9344.48,0.28,12.47,0.26,108,60.00,0.72,52,MODERATE,2026-04-07_1204,TRUE,369,0
2026-04-07 12:04:52,0112310431_113048,Unknown,Unknown,1.37,8202.81,0.27,12.27,0.01,116,60.00,0.70,52,MODERATE,2026-04-07_1204,FALSE,383,0
2026-04-07 12:05:22,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.51,6830.26,0.27,11.96,0.12,124,60.00,0.69,52,MODERATE,2026-04-07_1205,TRUE,393,0
2026-04-07 12:05:52,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.52,6382.79,0.26,11.66,0.31,124,60.00,0.68,52,MODERATE,2026-04-07_1205,TRUE,403,0
2026-04-07 12:06:22,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.62,5882.61,0.26,11.52,0.53,124,60.00,0.67,52,MODERATE,2026-04-07_1206,TRUE,408,0
2026-04-07 12:06:52,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.92,4519.85,0.26,11.19,0.00,124,60.00,0.67,51,MODERATE,2026-04-07_1206,TRUE,420,0
2026-04-07 12:07:22,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.33,4291.96,0.25,10.83,0.46,124,60.00,0.66,51,MODERATE,2026-04-07_1207,TRUE,434,0
2026-04-07 12:07:52,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.33,4291.96,0.25,10.83,1.00,124,60.00,0.65,51,MODERATE,2026-04-07_1207,TRUE,434,0
2026-04-07 12:08:22,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.28,10348.73,0.28,10.68,0.05,128,60.00,0.69,51,MODERATE,2026-04-07_1208,TRUE,440,0
2026-04-07 12:08:52,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.57,10468.87,0.27,10.51,0.37,128,60.00,0.68,51,MODERATE,2026-04-07_1208,TRUE,447,0
2026-04-07 12:09:22,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.57,10468.87,0.27,10.51,1.00,129,60.00,0.67,51,MODERATE,2026-04-07_1209,TRUE,447,0
2026-04-07 12:09:52,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.57,10468.87,0.27,10.51,1.00,129,60.00,0.67,51,MODERATE,2026-04-07_1209,TRUE,447,0
2026-04-07 12:10:22,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.57,10468.87,0.26,10.51,1.00,129,60.00,0.66,51,MODERATE,2026-04-07_1210,TRUE,447,0
2026-04-07 12:10:52,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.57,10468.87,0.26,10.51,1.00,129,60.00,0.65,51,MODERATE,2026-04-07_1210,TRUE,447,0
2026-04-07 12:11:22,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.96,24463.42,0.32,10.47,0.01,130,60.00,0.69,70,HIGH,2026-04-07_1211,TRUE,449,0
2026-04-07 12:11:52,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.60,24440.52,0.32,10.13,0.57,130,60.00,0.68,70,HIGH,2026-04-07_1211,TRUE,464,0
2026-04-07 12:12:22,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.67,24496.82,0.32,11.39,0.03,130,60.00,0.67,71,HIGH,2026-04-07_1212,TRUE,483,0
2026-04-07 12:12:52,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.78,22719.12,0.31,12.47,0.85,134,60.00,0.67,72,HIGH,2026-04-07_1212,TRUE,489,0
2026-04-07 12:13:22,0112310431_113048,Unknown,Unknown,2.53,23398.70,0.33,12.47,0.04,139,60.00,0.70,72,HIGH,2026-04-07_1213,FALSE,497,0
2026-04-07 12:13:53,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.46,7200.71,0.32,12.42,0.39,147,60.00,0.70,72,HIGH,2026-04-07_1213,TRUE,499,0
2026-04-07 12:14:23,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.71,6981.13,0.32,12.19,0.26,147,60.00,0.69,72,HIGH,2026-04-07_1214,TRUE,517,0
2026-04-07 12:14:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.62,7046.34,0.31,11.95,0.37,148,60.00,0.68,72,HIGH,2026-04-07_1214,TRUE,527,0
2026-04-07 12:15:23,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.98,4264.46,0.31,11.93,0.00,148,60.00,0.67,72,HIGH,2026-04-07_1215,TRUE,545,0
2026-04-07 12:15:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.63,4013.34,0.31,11.65,0.01,148,60.00,0.67,72,HIGH,2026-04-07_1215,TRUE,558,0
2026-04-07 12:16:23,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.74,2758.53,0.30,11.42,0.02,148,60.00,0.66,51,MODERATE,2026-04-07_1216,TRUE,578,0
2026-04-07 12:16:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.66,2753.53,0.30,11.38,0.85,148,60.00,0.65,51,MODERATE,2026-04-07_1216,TRUE,580,0
2026-04-07 12:17:23,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.07,7614.03,0.32,11.26,0.06,148,60.00,0.69,71,HIGH,2026-04-07_1217,TRUE,586,0
2026-04-07 12:17:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.63,7622.22,0.31,11.28,0.45,148,60.00,0.68,71,HIGH,2026-04-07_1217,TRUE,594,0
2026-04-07 12:18:23,0112310431_113048,*mehedi5.c [ismail2],Unknown,4.63,7622.22,0.31,11.28,1.00,153,60.00,0.67,71,HIGH,2026-04-07_1218,TRUE,594,0
2026-04-07 12:18:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.63,7622.22,0.31,11.28,1.00,157,60.00,0.67,71,HIGH,2026-04-07_1218,TRUE,594,0
2026-04-07 12:19:23,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.63,7622.22,0.30,11.28,1.00,161,60.00,0.66,51,MODERATE,2026-04-07_1219,TRUE,594,0
2026-04-07 12:19:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,4.63,7622.22,0.30,11.28,1.00,161,60.00,0.65,51,MODERATE,2026-04-07_1219,TRUE,594,0
2026-04-07 12:20:23,0112310431_113048,*mehedi5.c [ismail2],Unknown,3.14,20994.43,0.34,11.15,0.24,162,60.00,0.69,71,HIGH,2026-04-07_1220,TRUE,601,0
2026-04-07 12:20:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.92,21145.30,0.34,11.09,0.11,163,60.00,0.68,71,HIGH,2026-04-07_1220,TRUE,604,0
2026-04-07 12:21:23,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.73,21412.16,0.35,11.06,0.03,163,60.00,0.71,71,HIGH,2026-04-07_1221,TRUE,606,0
2026-04-07 12:21:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.65,21453.99,0.34,10.97,0.46,163,60.00,0.70,71,HIGH,2026-04-07_1221,TRUE,611,0
2026-04-07 12:22:23,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.52,21505.86,0.34,10.97,0.07,163,60.00,0.70,71,HIGH,2026-04-07_1222,TRUE,620,0
2026-04-07 12:22:53,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.60,21493.32,0.34,11.11,0.07,163,60.00,0.69,71,HIGH,2026-04-07_1222,TRUE,630,0
2026-04-07 12:23:24,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.51,20579.18,0.33,11.02,0.44,163,60.00,0.68,71,HIGH,2026-04-07_1223,TRUE,635,0
2026-04-07 12:23:54,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.40,7022.66,0.33,10.96,0.32,164,60.00,0.68,71,HIGH,2026-04-07_1223,TRUE,648,0
2026-04-07 12:24:24,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.36,5119.61,0.33,10.79,0.05,164,60.00,0.67,71,HIGH,2026-04-07_1224,TRUE,658,0
2026-04-07 12:24:54,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.24,6091.10,0.33,10.76,0.11,164,60.00,0.67,71,HIGH,2026-04-07_1224,TRUE,660,0
2026-04-07 12:25:24,0112310431_113048,*mehedi3.c [ismail2],Unknown,2.18,5868.90,0.32,10.71,0.55,166,60.00,0.66,71,HIGH,2026-04-07_1225,TRUE,663,0
2026-04-07 12:25:54,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.18,5868.90,0.32,10.71,1.00,168,60.00,0.65,71,HIGH,2026-04-07_1225,TRUE,663,0
2026-04-07 12:26:24,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.18,5868.90,0.32,10.71,1.00,171,60.00,0.65,71,HIGH,2026-04-07_1226,TRUE,663,0
2026-04-07 12:26:54,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.18,5868.90,0.31,10.71,1.00,175,60.00,0.64,71,HIGH,2026-04-07_1226,TRUE,663,0
2026-04-07 12:27:24,0112310431_113048,*mehedi2.c [ismail2],Unknown,2.18,5868.90,0.31,10.71,1.00,181,60.00,0.64,71,HIGH,2026-04-07_1227,TRUE,663,0
2026-04-07 12:27:54,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.18,5868.90,0.31,10.71,1.00,185,60.00,0.63,71,HIGH,2026-04-07_1227,TRUE,663,0
2026-04-07 12:28:24,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.69,24070.33,0.35,10.52,0.38,185,60.00,0.66,71,HIGH,2026-04-07_1228,TRUE,675,0
2026-04-07 12:28:54,0112310431_113048,*mehedi4.c [ismail2],Unknown,1.77,24105.88,0.35,10.32,0.02,185,60.00,0.65,70,HIGH,2026-04-07_1228,TRUE,688,0
2026-04-07 12:29:24,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.24,24115.13,0.35,10.23,0.92,185,60.00,0.65,70,HIGH,2026-04-07_1229,TRUE,694,0
2026-04-07 12:29:54,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.24,24115.13,0.35,10.23,1.00,189,60.00,0.64,70,HIGH,2026-04-07_1229,TRUE,694,0
2026-04-07 12:30:24,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.24,24115.13,0.34,10.23,1.00,191,60.00,0.64,70,HIGH,2026-04-07_1230,TRUE,694,0
2026-04-07 12:30:54,0112310431_113048,*mehedi4.c [ismail2],Unknown,2.24,24115.13,0.34,10.23,1.00,194,60.00,0.63,70,HIGH,2026-04-07_1230,TRUE,694,0
2026-04-07 12:31:24,0112310431_113048,mehedi3.c [ismail2],Unknown,2.24,24115.13,0.34,10.23,1.00,202,60.00,0.63,70,HIGH,2026-04-07_1231,TRUE,694,0
2026-04-07 12:31:54,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.24,24115.13,0.33,10.23,1.00,205,60.00,0.62,70,HIGH,2026-04-07_1231,TRUE,694,0
2026-04-07 12:32:24,0112310431_113048,mehedi3.c [ismail2],Unknown,2.24,24115.13,0.33,10.23,1.00,209,60.00,0.62,70,HIGH,2026-04-07_1232,TRUE,694,0
2026-04-07 12:32:55,0112310431_113048,mehedi3.c [ismail2],Unknown,2.24,24115.13,0.33,10.23,1.00,213,60.00,0.61,70,HIGH,2026-04-07_1232,TRUE,694,0
2026-04-07 12:33:25,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.24,24115.13,0.33,10.23,1.00,214,60.00,0.61,70,HIGH,2026-04-07_1233,TRUE,694,0
2026-04-07 12:33:55,0112310431_113048,mehedi4.c [ismail2],Unknown,2.24,24115.13,0.32,10.23,1.00,216,60.00,0.60,70,HIGH,2026-04-07_1233,TRUE,694,0
2026-04-07 12:34:25,0112310431_113048,*mehedi5.c [ismail2],Unknown,2.24,24115.13,0.32,10.23,1.00,217,60.00,0.60,70,HIGH,2026-04-07_1234,TRUE,694,0
2026-04-07 12:34:55,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.36,52496.54,0.41,10.30,0.06,217,60.00,0.62,70,HIGH,2026-04-07_1234,TRUE,699,0
2026-04-07 12:35:25,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.46,52488.28,0.40,10.34,0.24,217,60.00,0.62,70,HIGH,2026-04-07_1235,TRUE,706,0
2026-04-07 12:35:55,0112310431_113048,mehedi4.c [ismail2],Unknown,1.43,52430.44,0.40,10.56,0.55,218,60.00,0.61,71,HIGH,2026-04-07_1235,TRUE,710,0
2026-04-07 12:36:25,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.43,52430.44,0.40,10.56,1.00,219,60.00,0.61,71,HIGH,2026-04-07_1236,TRUE,710,0
2026-04-07 12:36:55,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.43,52430.44,0.39,10.56,1.00,219,60.00,0.60,71,HIGH,2026-04-07_1236,TRUE,710,0
2026-04-07 12:37:25,0112310431_113048,mehedi3.c [ismail2],Unknown,1.43,52430.44,0.39,10.56,1.00,220,60.00,0.60,71,HIGH,2026-04-07_1237,TRUE,710,0
2026-04-07 12:37:55,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.26,50146.91,0.42,10.49,0.19,221,60.00,0.63,70,HIGH,2026-04-07_1237,TRUE,715,0
2026-04-07 12:38:25,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.26,50146.91,0.42,10.49,1.00,224,60.00,0.62,70,HIGH,2026-04-07_1238,TRUE,715,0
2026-04-07 12:38:55,0112310431_113048,mehedi2.c [ismail2],Unknown,1.26,50146.91,0.41,10.49,1.00,229,60.00,0.62,70,HIGH,2026-04-07_1238,TRUE,715,0
2026-04-07 12:39:25,0112310431_113048,*mehedi5.c [ismail2],Unknown,1.26,50146.91,0.41,10.49,1.00,235,60.00,0.61,70,HIGH,2026-04-07_1239,TRUE,715,0
2026-04-07 12:39:55,0112310431_113048,mehedi4.c [ismail2],Unknown,1.26,50146.91,0.41,10.49,1.00,239,60.00,0.61,70,HIGH,2026-04-07_1239,TRUE,715,0
2026-04-07 12:40:25,0112310431_113048,Unknown,Unknown,1.26,50146.91,0.40,10.49,1.00,242,60.00,0.60,70,HIGH,2026-04-07_1240,FALSE,715,0
2026-04-07 12:40:55,0112310431_113048,mehedi3.c [ismail2],Unknown,1.26,50146.91,0.40,10.49,1.00,244,60.00,0.60,70,HIGH,2026-04-07_1240,TRUE,715,0
2026-04-07 12:41:25,0112310431_113048,mehedi3.c [ismail2],Unknown,1.26,50146.91,0.40,10.49,1.00,244,60.00,0.59,70,HIGH,2026-04-07_1241,TRUE,715,0
2026-04-07 12:41:55,0112310431_113048,mehedi3.c [ismail2],Unknown,1.26,50146.91,0.40,10.49,1.00,244,60.00,0.59,70,HIGH,2026-04-07_1241,TRUE,715,0
2026-04-07 12:42:26,0112310431_113048,mehedi3.c [ismail2],Unknown,1.26,50146.91,0.39,10.49,1.00,244,60.00,0.59,70,HIGH,2026-04-07_1242,TRUE,715,0
